site_id,date,actual_output,target_output,backlog,loss_rain,loss_downtime,loss_backlog,loss_blast,loss_total
nagpur,2025-08-09,768.1,930.7,0.71322,0.10232,0.0262,0.01426,0.0,0.14279
nagpur,2025-08-10,881.0,930.7,0.78086,0.02888,0.02477,0.01562,0.0,0.06927
nagpur,2025-08-11,794.0,930.7,0.71711,0.02936,0.05099,0.01434,0.0,0.09469
nagpur,2025-08-12,875.3,930.7,0.75637,0.02946,0.02619,0.01513,0.0,0.07078
nagpur,2025-08-13,829.3,949.3,0.70239,0.07054,0.03348,0.01405,0.0,0.11806
nagpur,2025-08-14,768.5,949.3,0.72342,0.16076,0.0,0.01447,0.0,0.17523
nagpur,2025-08-15,866.7,949.3,0.80536,0.0931,0.0,0.01611,0.0,0.10921
nagpur,2025-08-16,692.3,949.3,0.77161,0.21762,0.00325,0.01543,0.06,0.2963
nagpur,2025-08-17,565.8,949.3,0.92658,0.26324,0.01937,0.01853,0.12,0.42114
nagpur,2025-08-18,553.4,949.3,1.19154,0.21312,0.0,0.02383,0.18,0.41695
nagpur,2025-08-19,605.4,949.3,1.4299,0.1897,0.0,0.0286,0.18,0.3983
nagpur,2025-08-20,449.6,921.9,1.5777,0.29644,0.0,0.03155,0.18,0.50799
nagpur,2025-08-21,364.5,921.9,1.85332,0.36984,0.02746,0.03707,0.18,0.61436
nagpur,2025-08-22,404.0,921.9,2.17989,0.31456,0.0212,0.0436,0.18,0.55936
nagpur,2025-08-23,396.9,921.9,2.41469,0.22284,0.1,0.04829,0.18,0.55113
nagpur,2025-08-24,542.4,921.9,2.62197,0.03778,0.08789,0.05244,0.24,0.41811
nagpur,2025-08-25,642.8,921.9,2.64033,0.0,0.0,0.05281,0.24,0.29281
nagpur,2025-08-26,719.1,921.9,2.54703,0.0,0.0,0.05094,0.18,0.23094
nagpur,2025-08-27,651.8,908.6,2.38493,0.14312,0.0,0.0477,0.12,0.31082
nagpur,2025-08-28,771.4,908.6,2.30985,0.07156,0.0,0.0462,0.06,0.17776
nagpur,2025-08-29,698.7,908.6,2.1144,0.18928,0.02345,0.04229,0.0,0.25502
nagpur,2025-08-30,866.0,908.6,2.02827,0.05464,0.0,0.04057,0.0,0.09521
nagpur,2025-08-31,857.9,908.6,1.77091,0.0,0.00328,0.03542,0.0,0.0387
nagpur,2025-09-01,790.7,908.6,1.56111,0.08488,0.0,0.03122,0.0,0.1161
nagpur,2025-09-02,746.2,908.6,1.45665,0.1764,0.0,0.02913,0.0,0.20553
nagpur,2025-09-03,675.3,924.8,1.41685,0.24518,0.0143,0.02834,0.0,0.28782
nagpur,2025-09-04,749.3,924.8,1.47411,0.14254,0.0,0.02948,0.0,0.17202
nagpur,2025-09-05,851.0,924.8,1.44272,0.00672,0.02108,0.02885,0.0,0.05665
nagpur,2025-09-06,897.4,924.8,1.30608,0.0,0.00687,0.02612,0.0,0.03299
nagpur,2025-09-07,926.2,924.8,1.13983,0.0,0.02058,0.0228,0.0,0.04338
nagpur,2025-09-08,828.4,924.8,0.96735,0.0,0.05881,0.01935,0.0,0.07816
nagpur,2025-09-09,803.9,924.8,0.92646,0.0446,0.04932,0.01853,0.0,0.11245
nagpur,2025-09-10,890.5,952.8,0.91826,0.02782,0.00053,0.01837,0.0,0.04672
nagpur,2025-09-11,858.9,952.8,0.84593,0.02644,0.0,0.01692,0.0,0.04336
nagpur,2025-09-12,801.4,952.8,0.81759,0.10028,0.01679,0.01635,0.06,0.19342
nagpur,2025-09-13,717.4,952.8,0.85391,0.11006,0.01829,0.01708,0.12,0.26543
nagpur,2025-09-14,696.2,952.8,0.9729,0.05024,0.0,0.01946,0.18,0.2497
nagpur,2025-09-15,644.6,952.8,1.09626,0.06886,0.0,0.02193,0.24,0.33079
nagpur,2025-09-16,614.3,952.8,1.2553,0.10122,0.0,0.02511,0.24,0.36633
nagpur,2025-09-17,691.6,933.7,1.42229,0.05124,0.0,0.02845,0.18,0.25969
nagpur,2025-09-18,724.1,933.7,1.46827,0.0088,0.03503,0.02937,0.12,0.1932
nagpur,2025-09-19,885.6,933.7,1.4725,0.00048,0.00175,0.02945,0.06,0.09168
nagpur,2025-09-20,906.8,933.7,1.30319,0.0,0.0,0.02606,0.0,0.02606
nagpur,2025-09-21,882.0,933.7,1.13656,0.03516,0.02734,0.02273,0.0,0.08523
nagpur,2025-09-22,863.6,933.7,1.02148,0.01842,0.0,0.02043,0.0,0.03885
nagpur,2025-09-23,861.5,933.7,0.94334,0.00042,0.0,0.01887,0.0,0.01929
nagpur,2025-09-24,926.3,916.1,0.87919,0.0,0.0,0.01758,0.0,0.01758
nagpur,2025-09-25,821.3,916.1,0.73613,0.0,0.04373,0.01472,0.0,0.05845
nagpur,2025-09-26,765.0,916.1,0.72918,0.05464,0.1,0.01458,0.0,0.16922
nagpur,2025-09-27,718.3,916.1,0.78473,0.12048,0.05753,0.01569,0.0,0.19371
nagpur,2025-09-28,651.2,916.1,0.88285,0.26938,0.01123,0.01766,0.0,0.29826
nagpur,2025-09-29,738.5,916.1,1.0396,0.0714,0.06876,0.02079,0.0,0.16095
nagpur,2025-09-30,827.3,916.1,1.07747,0.0,0.09011,0.02155,0.0,0.11165
nagpur,2025-10-01,783.5,881.4,1.01274,0.0012,0.1474,0.02025,0.0,0.16885
nagpur,2025-10-02,777.0,881.4,0.97186,0.0006,0.09829,0.01944,0.0,0.11833
nagpur,2025-10-03,691.5,881.4,0.94454,0.16132,0.067,0.01889,0.0,0.24721
nagpur,2025-10-04,700.4,881.4,1.01823,0.08066,0.07913,0.02036,0.06,0.24016
nagpur,2025-10-05,676.8,881.4,1.07087,0.0,0.08056,0.02142,0.12,0.22198
nagpur,2025-10-06,579.7,881.4,1.14231,0.1368,0.01678,0.02285,0.18,0.35642
nagpur,2025-10-07,526.4,881.4,1.31326,0.1208,0.0118,0.02627,0.24,0.39886
nagpur,2025-10-08,493.0,915.9,1.51897,0.04664,0.13803,0.03038,0.24,0.45505
nagpur,2025-10-09,586.4,915.9,1.75287,0.02626,0.07172,0.03506,0.24,0.37303
nagpur,2025-10-10,609.6,915.9,1.84971,0.01034,0.05223,0.03699,0.24,0.33957
nagpur,2025-10-11,580.4,915.9,1.90673,0.00452,0.09515,0.03813,0.24,0.3778
nagpur,2025-10-12,548.8,915.9,1.98708,0.00168,0.11288,0.03974,0.24,0.3943
nagpur,2025-10-13,550.7,915.9,2.08981,0.0,0.12581,0.0418,0.24,0.40761
nagpur,2025-10-14,680.4,915.9,2.17507,0.0,0.05486,0.0435,0.18,0.27837
nagpur,2025-10-15,698.5,939.8,2.10597,0.0,0.098,0.04212,0.12,0.26012
nagpur,2025-10-16,844.7,939.8,2.04681,0.0,0.01755,0.04094,0.06,0.11849
nagpur,2025-10-17,851.1,939.8,1.84098,0.0,0.0,0.03682,0.0,0.03682
nagpur,2025-10-18,896.5,939.8,1.65927,0.0,0.02481,0.03319,0.0,0.058
nagpur,2025-10-19,807.2,939.8,1.45651,0.0,0.04387,0.02913,0.0,0.073
nagpur,2025-10-20,849.4,939.8,1.37919,0.0,0.05,0.02758,0.0,0.07758
nagpur,2025-10-21,894.0,939.8,1.26847,0.0,0.02893,0.02537,0.0,0.0543
nagpur,2025-10-22,847.2,936.5,1.12696,0.0,0.06279,0.02254,0.0,0.08533
nagpur,2025-10-23,879.2,936.5,1.05323,0.0,0.00031,0.02106,0.0,0.02138
nagpur,2025-10-24,930.8,936.5,0.9564,0.0,0.0,0.01913,0.0,0.01913
nagpur,2025-10-25,911.1,936.5,0.81903,0.0,0.04003,0.01638,0.0,0.05641
nagpur,2025-10-26,833.3,936.5,0.72335,0.0,0.083,0.01447,0.0,0.09747
nagpur,2025-10-27,890.5,936.5,0.72508,0.0,0.05414,0.0145,0.0,0.06864
nagpur,2025-10-28,886.6,936.5,0.66539,0.0,0.08306,0.01331,0.0,0.09637
nagpur,2025-10-29,799.6,901.6,0.61882,0.0,0.08351,0.01238,0.0,0.09589
nagpur,2025-10-30,634.1,901.6,0.63908,0.15948,0.10739,0.01278,0.0,0.27966
nagpur,2025-10-31,763.2,901.6,0.83992,0.07974,0.1,0.0168,0.0,0.19654
nagpur,2025-11-01,775.5,901.6,0.86744,0.0,0.15972,0.01735,0.0,0.17707
nagpur,2025-11-02,844.2,901.6,0.87715,0.0,0.06442,0.01754,0.0,0.08196
nagpur,2025-11-03,725.1,901.6,0.80921,0.10112,0.03635,0.01618,0.0,0.15365
nagpur,2025-11-04,830.0,901.6,0.8836,0.05056,0.07147,0.01767,0.0,0.1397
nagpur,2025-11-05,811.9,896.7,0.83037,0.0,0.07984,0.01661,0.0,0.09645
nagpur,2025-11-06,824.0,896.7,0.80036,0.0,0.08408,0.01601,0.0,0.10009
nagpur,2025-11-07,871.8,896.7,0.76134,0.0,0.01098,0.01523,0.0,0.0262
nagpur,2025-11-08,820.0,896.7,0.67488,0.0,0.06225,0.0135,0.0,0.07575
nagpur,2025-11-09,741.8,896.7,0.65917,0.0,0.12302,0.01318,0.0,0.1362
nagpur,2025-11-10,710.8,896.7,0.73307,0.0,0.1639,0.01466,0.0,0.17856
nagpur,2025-11-11,841.4,896.7,0.83042,0.0,0.02081,0.01661,0.0,0.03742
nagpur,2025-11-12,838.9,896.4,0.76755,0.0,0.02535,0.01535,0.0,0.0407
nagpur,2025-11-13,751.4,896.4,0.71656,0.0,0.11192,0.01433,0.0,0.12626
nagpur,2025-11-14,730.9,896.4,0.77085,0.0,0.16222,0.01542,0.0,0.17764
nagpur,2025-11-15,792.0,896.4,0.83983,0.0,0.12128,0.0168,0.0,0.13808
nagpur,2025-11-16,873.5,896.4,0.83031,0.0,0.0,0.01661,0.0,0.01661
nagpur,2025-11-17,883.8,896.4,0.73132,0.0,0.0,0.01463,0.0,0.01463
nagpur,2025-11-18,855.8,896.4,0.63569,0.0,0.07934,0.01271,0.0,0.09205
nagpur,2025-11-19,745.5,909.0,0.58554,0.0,0.1022,0.01171,0.0,0.11391
nagpur,2025-11-20,835.3,909.0,0.67757,0.0,0.07413,0.01355,0.0,0.08768
nagpur,2025-11-21,920.0,909.0,0.65704,0.0,0.0,0.01314,0.0,0.01314
nagpur,2025-11-22,865.2,909.0,0.54643,0.00024,0.04066,0.01093,0.0,0.05183
nagpur,2025-11-23,758.8,909.0,0.51271,0.00012,0.1,0.01025,0.0,0.11037
nagpur,2025-11-24,802.2,909.0,0.60113,0.00548,0.07867,0.01202,0.0,0.09617
nagpur,2025-11-25,802.6,909.0,0.6285,0.00314,0.10419,0.01257,0.0,0.1199
nagpur,2025-11-26,745.5,859.9,0.65128,0.00064,0.10545,0.01303,0.0,0.11912
nagpur,2025-11-27,813.6,859.9,0.68666,0.00182,0.0503,0.01373,0.0,0.06585
nagpur,2025-11-28,725.3,859.9,0.63749,0.00096,0.07188,0.01275,0.06,0.14559
nagpur,2025-11-29,631.7,859.9,0.69844,8e-05,0.10614,0.01397,0.12,0.24018
nagpur,2025-11-30,585.6,859.9,0.85913,0.00496,0.1,0.01718,0.18,0.30214
nagpur,2025-12-01,526.7,859.9,1.04922,0.00248,0.1,0.02098,0.24,0.36346
nagpur,2025-12-02,543.0,859.9,1.27931,0.0,0.1,0.02559,0.24,0.36559
nagpur,2025-12-03,619.7,878.8,1.45595,0.0,0.1,0.02912,0.18,0.30912
nagpur,2025-12-04,618.1,878.8,1.53237,0.0,0.13829,0.03065,0.12,0.28894
nagpur,2025-12-05,694.0,878.8,1.59925,0.0,0.12661,0.03199,0.06,0.21859
nagpur,2025-12-06,705.1,878.8,1.56967,0.0,0.15307,0.03139,0.0,0.18446
nagpur,2025-12-07,839.5,878.8,1.53192,0.0,0.01504,0.03064,0.0,0.04568
nagpur,2025-12-08,830.8,878.8,1.34689,0.0,0.02957,0.02694,0.0,0.05651
nagpur,2025-12-09,813.6,878.8,1.19954,0.0,0.0,0.02399,0.0,0.02399
nagpur,2025-12-10,877.0,871.1,1.09379,0.0,0.0,0.02188,0.0,0.02188
nagpur,2025-12-11,823.6,871.1,0.92297,0.0,0.07099,0.01846,0.0,0.08945
nagpur,2025-12-12,750.3,871.1,0.83899,0.0,0.1,0.01678,0.0,0.11678
nagpur,2025-12-13,752.1,871.1,0.85184,0.0,0.1012,0.01704,0.0,0.11823
nagpur,2025-12-14,750.8,871.1,0.86062,0.0,0.10867,0.01721,0.0,0.12588
nagpur,2025-12-15,724.5,871.1,0.86965,0.0,0.11284,0.01739,0.0,0.13024
nagpur,2025-12-16,820.7,871.1,0.90744,0.0,0.00725,0.01815,0.0,0.0254
nagpur,2025-12-17,801.3,897.3,0.82921,0.0004,0.01504,0.01658,0.06,0.09202
nagpur,2025-12-18,718.3,897.3,0.81179,0.0002,0.02166,0.01624,0.12,0.15809
nagpur,2025-12-19,699.8,897.3,0.8895,0.0,0.0,0.01779,0.18,0.19779
nagpur,2025-12-20,721.9,897.3,0.97621,0.0,0.01595,0.01952,0.18,0.21547
nagpur,2025-12-21,711.0,897.3,1.02525,0.0,0.0,0.02051,0.18,0.20051
nagpur,2025-12-22,750.4,897.3,1.07909,0.0,0.005,0.02158,0.12,0.14658
nagpur,2025-12-23,817.9,897.3,1.08096,0.0,0.0,0.02162,0.06,0.08162
nagpur,2025-12-24,920.7,912.1,1.00732,0.0,0.0164,0.02015,0.0,0.03655
nagpur,2025-12-25,859.5,912.1,0.84675,0.00036,0.05987,0.01694,0.0,0.07717
nagpur,2025-12-26,743.3,912.1,0.77745,0.00018,0.12445,0.01555,0.0,0.14018
nagpur,2025-12-27,758.6,912.1,0.84592,0.0,0.1592,0.01692,0.0,0.17612
nagpur,2025-12-28,855.7,912.1,0.8873,0.0,0.0523,0.01775,0.0,0.07005
nagpur,2025-12-29,855.0,912.1,0.81601,0.0,0.0,0.01632,0.0,0.01632
nagpur,2025-12-30,925.7,912.1,0.75621,0.0,0.0,0.01512,0.0,0.01512
nagpur,2025-12-31,856.8,884.2,0.62783,0.0,0.01518,0.01256,0.0,0.02773
nagpur,2026-01-01,832.8,884.2,0.5647,0.0,0.01367,0.01129,0.0,0.02496
nagpur,2026-01-02,827.2,884.2,0.53814,0.0,0.05021,0.01076,0.0,0.06097
nagpur,2026-01-03,799.7,884.2,0.52191,0.0,0.04902,0.01044,0.0,0.05945
nagpur,2026-01-04,888.9,884.2,0.53929,0.0,0.0,0.01079,0.0,0.01079
nagpur,2026-01-05,861.5,884.2,0.45318,0.0,0.0,0.00906,0.0,0.00906
nagpur,2026-01-06,849.2,884.2,0.41097,0.0,0.008,0.00822,0.0,0.01622
nagpur,2026-01-07,851.4,884.0,0.38892,0.00348,0.0,0.00778,0.0,0.01126
nagpur,2026-01-08,799.9,884.0,0.36742,0.00174,0.08922,0.00735,0.0,0.09831
nagpur,2026-01-09,793.7,884.0,0.40745,0.0,0.1,0.00815,0.0,0.10815
nagpur,2026-01-10,777.7,884.0,0.44846,0.00244,0.08304,0.00897,0.0,0.09445
nagpur,2026-01-11,765.0,884.0,0.50145,0.00122,0.06079,0.01003,0.0,0.07204
nagpur,2026-01-12,758.0,884.0,0.56086,0.01592,0.09545,0.01122,0.0,0.12259
nagpur,2026-01-13,779.5,884.0,0.61923,0.00796,0.0855,0.01238,0.0,0.10585
nagpur,2026-01-14,803.8,870.6,0.64459,0.0,0.067,0.01289,0.0,0.07989
nagpur,2026-01-15,792.8,870.6,0.62464,0.0,0.067,0.01249,0.0,0.07949
nagpur,2026-01-16,842.8,870.6,0.62033,0.0,0.02467,0.01241,0.0,0.03708
nagpur,2026-01-17,869.9,870.6,0.55914,0.0,0.0163,0.01118,0.0,0.02748
nagpur,2026-01-18,841.9,870.6,0.47608,0.0,0.002,0.00952,0.0,0.01152
nagpur,2026-01-19,831.4,870.6,0.43762,0.02324,0.0,0.00875,0.0,0.03199
nagpur,2026-01-20,764.4,870.6,0.41694,0.01162,0.02815,0.00834,0.06,0.1081
nagpur,2026-01-21,704.8,875.4,0.47638,0.0,0.05,0.00953,0.12,0.17953
nagpur,2026-01-22,663.4,875.4,0.59981,0.0,0.05677,0.012,0.18,0.24876
nagpur,2026-01-23,599.9,875.4,0.75196,0.0,0.06536,0.01504,0.24,0.3204
nagpur,2026-01-24,620.4,875.4,0.95386,0.0,0.06273,0.01908,0.24,0.32181
nagpur,2026-01-25,698.2,875.4,1.10207,0.0,0.01142,0.02204,0.18,0.21346
nagpur,2026-01-26,734.3,875.4,1.13913,0.01396,0.0,0.02278,0.12,0.15674
nagpur,2026-01-27,763.3,875.4,1.12936,0.00698,0.0,0.02259,0.06,0.08957
nagpur,2026-01-28,860.9,852.9,1.08798,0.0,0.0,0.02176,0.0,0.02176
nagpur,2026-01-29,822.6,852.9,0.91541,0.0,0.00584,0.01831,0.0,0.02415
nagpur,2026-01-30,744.8,852.9,0.81356,0.03652,0.07412,0.01627,0.0,0.12692
nagpur,2026-01-31,779.7,852.9,0.8183,0.01826,0.05514,0.01637,0.06,0.14977
nagpur,2026-02-01,686.6,852.9,0.78141,0.0,0.05,0.01563,0.12,0.18563
nagpur,2026-02-02,736.6,852.9,0.85914,0.0,0.01381,0.01718,0.12,0.151
nagpur,2026-02-03,717.6,852.9,0.86663,0.0,0.01401,0.01733,0.12,0.15134
nagpur,2026-02-04,698.8,840.2,0.89527,0.0,0.05437,0.01791,0.12,0.19228
nagpur,2026-02-05,720.9,840.2,0.92921,0.0,0.07911,0.01858,0.06,0.1577
nagpur,2026-02-06,846.2,840.2,0.93174,0.00484,0.0,0.01863,0.0,0.02347
nagpur,2026-02-07,780.2,840.2,0.78482,0.00242,0.02008,0.0157,0.0,0.0382
nagpur,2026-02-08,833.7,840.2,0.73844,0.0,0.00716,0.01477,0.0,0.02193
nagpur,2026-02-09,835.6,840.2,0.63535,0.0,0.0,0.01271,0.0,0.01271
nagpur,2026-02-10,777.7,840.2,0.54551,0.0,0.01619,0.01091,0.06,0.0871
nagpur,2026-02-11,679.1,826.8,0.53804,0.00588,0.0,0.01076,0.12,0.13664
nagpur,2026-02-12,635.4,826.8,0.6359,0.00294,0.0398,0.01272,0.18,0.23546
nagpur,2026-02-13,598.6,826.8,0.77202,0.0,0.02653,0.01544,0.24,0.28197
nagpur,2026-02-14,627.5,826.8,0.93213,0.0,0.0,0.01864,0.24,0.25864
nagpur,2026-02-15,680.8,826.8,1.03336,0.0,0.0,0.02067,0.18,0.20067
nagpur,2026-02-16,687.6,826.8,1.0549,0.0,0.0,0.0211,0.12,0.1411
nagpur,2026-02-17,707.2,826.8,1.065,0.0,0.02119,0.0213,0.06,0.10249
nagpur,2026-02-18,761.7,792.0,1.0498,0.0,0.067,0.021,0.0,0.088
nagpur,2026-02-19,759.7,792.0,0.93053,0.0,0.00183,0.01861,0.0,0.02044
nagpur,2026-02-20,806.0,792.0,0.83176,0.0,0.00445,0.01664,0.0,0.02109
nagpur,2026-02-21,815.9,792.0,0.68933,0.0,0.0,0.01379,0.0,0.01379
nagpur,2026-02-22,792.2,792.0,0.55581,0.0,0.01412,0.01112,0.0,0.02523
nagpur,2026-02-23,716.9,792.0,0.47223,0.0,0.11713,0.00944,0.0,0.12657
nagpur,2026-02-24,684.8,792.0,0.49617,0.0054,0.11312,0.00992,0.0,0.12845
nagpur,2026-02-25,663.0,792.0,0.55709,0.0499,0.1047,0.01114,0.0,0.16574
nagpur,2026-02-26,700.5,792.0,0.63637,0.0236,0.1,0.01273,0.0,0.13633
nagpur,2026-02-27,715.8,792.0,0.65645,0.0,0.06797,0.01313,0.0,0.0811
nagpur,2026-02-28,764.5,792.0,0.65419,0.0,0.0,0.01308,0.0,0.01308
nagpur,2026-03-01,765.1,792.0,0.59072,0.0,0.01032,0.01181,0.0,0.02214
nagpur,2026-03-02,714.3,792.0,0.53604,0.0,0.03455,0.01072,0.0,0.04527
nagpur,2026-03-03,795.4,792.0,0.55368,0.0,0.00318,0.01107,0.0,0.01425
nagpur,2026-03-04,822.0,840.3,0.4663,0.0,0.01035,0.00933,0.0,0.01968
nagpur,2026-03-05,854.6,840.3,0.4182,0.01896,0.0,0.00836,0.0,0.02732
nagpur,2026-03-06,837.4,840.3,0.33854,0.00948,0.0,0.00677,0.0,0.01625
nagpur,2026-03-07,835.8,840.3,0.29126,0.0,0.04822,0.00583,0.0,0.05405
nagpur,2026-03-08,788.7,840.3,0.25304,0.0,0.02362,0.00506,0.06,0.08868
nagpur,2026-03-09,746.4,840.3,0.27658,0.0,0.0,0.00553,0.12,0.12553
nagpur,2026-03-10,709.0,840.3,0.34689,0.0,0.0,0.00694,0.18,0.18694
nagpur,2026-03-11,597.5,828.8,0.45113,0.0,0.0,0.00902,0.24,0.24902
nagpur,2026-03-12,629.7,828.8,0.66253,0.0,0.01024,0.01325,0.24,0.26349
nagpur,2026-03-13,641.7,828.8,0.80339,0.0,0.02844,0.01607,0.18,0.22451
nagpur,2026-03-14,688.0,828.8,0.90865,0.0,0.00229,0.01817,0.12,0.14046
nagpur,2026-03-15,736.4,828.8,0.94221,0.0,0.0,0.01884,0.06,0.07884
nagpur,2026-03-16,822.1,828.8,0.91233,0.0,0.01378,0.01825,0.0,0.03203
nagpur,2026-03-17,820.1,828.8,0.78354,0.0,0.00208,0.01567,0.0,0.01775
nagpur,2026-03-18,804.7,840.1,0.6765,0.00236,0.01292,0.01353,0.0,0.02881
nagpur,2026-03-19,774.5,840.1,0.61719,0.00118,0.0,0.01234,0.0,0.01352
nagpur,2026-03-20,786.4,840.1,0.60271,0.02488,0.02477,0.01205,0.0,0.0617
nagpur,2026-03-21,815.9,840.1,0.57622,0.01504,0.01736,0.01152,0.0,0.04393
nagpur,2026-03-22,784.2,840.1,0.51851,0.0013,0.02331,0.01037,0.0,0.03498
nagpur,2026-03-23,792.7,840.1,0.50723,0.0,0.0291,0.01014,0.0,0.03924
nagpur,2026-03-24,807.4,840.1,0.48749,0.0,0.0,0.00975,0.0,0.00975
nagpur,2026-03-25,847.8,828.9,0.45325,0.0,0.0,0.00906,0.0,0.00906
nagpur,2026-03-26,775.5,828.9,0.36249,0.0,0.05766,0.00725,0.0,0.06491
nagpur,2026-03-27,802.9,828.9,0.37263,0.0,0.01157,0.00745,0.0,0.01903
nagpur,2026-03-28,794.6,828.9,0.34814,0.0,0.0,0.00696,0.0,0.00696
nagpur,2026-03-29,847.3,828.9,0.33733,0.02464,0.0,0.00675,0.0,0.03139
nagpur,2026-03-30,786.7,828.9,0.26454,0.01232,0.01395,0.00529,0.0,0.03156
nagpur,2026-03-31,792.0,828.9,0.27582,0.0,0.0629,0.00552,0.0,0.06841
nagpur,2026-04-01,792.2,792.0,0.27897,0.0,0.02247,0.00558,0.0,0.02805
nagpur,2026-04-02,650.9,792.0,0.23691,0.09264,0.01276,0.00474,0.06,0.17014
nagpur,2026-04-03,666.0,792.0,0.37955,0.04632,0.0,0.00759,0.12,0.17391
nagpur,2026-04-04,687.0,792.0,0.4817,0.00188,0.0,0.00963,0.12,0.13151
nagpur,2026-04-05,668.5,792.0,0.54206,0.00094,0.0,0.01084,0.12,0.13178
nagpur,2026-04-06,645.4,792.0,0.61668,0.0,0.03261,0.01233,0.12,0.16494
nagpur,2026-04-07,665.0,792.0,0.70922,0.0,0.083,0.01418,0.06,0.15718
nagpur,2026-04-08,740.1,792.0,0.76313,0.0,0.083,0.01526,0.0,0.09826
nagpur,2026-04-09,727.4,792.0,0.71423,0.0,0.05778,0.01428,0.0,0.07206
nagpur,2026-04-10,738.8,792.0,0.68865,0.0,0.05665,0.01377,0.0,0.07042
nagpur,2026-04-11,781.3,792.0,0.65253,0.0,0.02724,0.01305,0.0,0.04029
nagpur,2026-04-12,796.8,792.0,0.56818,0.0,0.01402,0.01136,0.0,0.02538
nagpur,2026-04-13,707.5,792.0,0.47691,0.0,0.00339,0.00954,0.06,0.07292
nagpur,2026-04-14,683.0,792.0,0.51204,0.0,0.0718,0.01024,0.12,0.20204
nagpur,2026-04-15,565.3,792.0,0.57287,0.0,0.11536,0.01146,0.18,0.30681
nagpur,2026-04-16,507.3,792.0,0.7732,0.0,0.09795,0.01546,0.24,0.35341
nagpur,2026-04-17,592.6,792.0,1.01666,0.0,0.00068,0.02033,0.24,0.26101
nagpur,2026-04-18,630.7,792.0,1.11594,0.0,0.03268,0.02232,0.18,0.235
nagpur,2026-04-19,558.3,792.0,1.15223,0.0,0.13614,0.02304,0.12,0.27919
nagpur,2026-04-20,596.3,792.0,1.27453,0.0,0.15603,0.02549,0.06,0.24152
nagpur,2026-04-21,708.7,792.0,1.3305,0.0,0.06364,0.02661,0.0,0.09025
nagpur,2026-04-22,783.0,837.8,1.23615,0.0,0.0,0.02472,0.0,0.02472
nagpur,2026-04-23,807.7,837.8,1.11616,0.0,0.00267,0.02232,0.0,0.025
nagpur,2026-04-24,809.4,837.8,0.98462,0.0,0.00797,0.01969,0.0,0.02766
nagpur,2026-04-25,781.8,837.8,0.87082,0.0,0.0149,0.01742,0.0,0.03232
nagpur,2026-04-26,785.1,837.8,0.80702,0.0,0.04447,0.01614,0.0,0.06061
nagpur,2026-04-27,818.4,837.8,0.7489,0.0,0.01049,0.01498,0.0,0.02547
nagpur,2026-04-28,818.3,837.8,0.65972,0.0,0.0,0.01319,0.0,0.01319
nagpur,2026-04-29,843.6,837.5,0.58401,0.0,0.0,0.01168,0.0,0.01168
nagpur,2026-04-30,795.1,837.5,0.48916,0.0,0.00696,0.00978,0.0,0.01674
nagpur,2026-05-01,842.9,837.5,0.4664,0.0,0.0,0.00933,0.0,0.00933
nagpur,2026-05-02,745.6,837.5,0.39001,0.00036,0.0,0.0078,0.0,0.00816
nagpur,2026-05-03,864.9,837.5,0.44127,0.0091,0.01371,0.00883,0.0,0.03163
nagpur,2026-05-04,786.0,837.5,0.34241,0.00446,0.05,0.00685,0.0,0.06131
nagpur,2026-05-05,777.4,837.5,0.35253,0.0,0.05,0.00705,0.0,0.05705
nagpur,2026-05-06,779.7,814.8,0.37148,0.00292,0.05,0.00743,0.0,0.06035
nagpur,2026-05-07,756.6,814.8,0.35882,0.00146,0.05802,0.00718,0.0,0.06666
nagpur,2026-05-08,756.7,814.8,0.37645,0.0,0.0572,0.00753,0.0,0.06473
nagpur,2026-05-09,753.2,814.8,0.39133,0.0,0.067,0.00783,0.0,0.07483
nagpur,2026-05-10,767.0,814.8,0.40829,0.0,0.067,0.00817,0.0,0.07517
nagpur,2026-05-11,761.1,814.8,0.40569,0.0,0.02432,0.00811,0.0,0.03243
nagpur,2026-05-12,823.4,814.8,0.41079,0.0,0.00262,0.00822,0.0,0.01084
nagpur,2026-05-13,804.9,836.2,0.33859,0.0,0.01721,0.00677,0.0,0.02399
nagpur,2026-05-14,845.2,836.2,0.32521,0.0,0.0,0.0065,0.0,0.0065
nagpur,2026-05-15,800.6,836.2,0.26567,0.0,0.0118,0.00531,0.0,0.01711
nagpur,2026-05-16,729.3,836.2,0.2684,0.0,0.09157,0.00537,0.0,0.09694
nagpur,2026-05-17,653.3,836.2,0.356,0.0,0.20857,0.00712,0.0,0.21569
nagpur,2026-05-18,673.8,836.2,0.52129,0.0,0.15661,0.01043,0.0,0.16704
nagpur,2026-05-19,801.0,836.2,0.63728,0.0,0.01112,0.01275,0.0,0.02387
nagpur,2026-05-20,772.6,810.8,0.58379,0.0,0.05705,0.01168,0.0,0.06872
nagpur,2026-05-21,807.9,810.8,0.54332,0.0,0.01346,0.01087,0.0,0.02433
nagpur,2026-05-22,686.7,810.8,0.46548,0.0,0.12855,0.00931,0.0,0.13785
nagpur,2026-05-23,705.6,810.8,0.54869,0.0,0.11192,0.01097,0.0,0.1229
nagpur,2026-05-24,800.2,810.8,0.59613,0.0,0.01277,0.01192,0.0,0.02469
nagpur,2026-05-25,783.0,810.8,0.51985,0.0,0.0,0.0104,0.0,0.0104
