site_id,date,rainfall_mm,rainfall_source,soil_moisture_m3m3,soil_moisture_source,lst_day_c,lst_source,ndvi,ndvi_age_days,ndvi_source
bhandara,2025-03-31,0.00,CHIRPS,0.1527,SMAP_L4,30.71,MODIS_MOD11A1,0.3170,0,S2_median_10d
bhandara,2025-04-01,0.00,CHIRPS,0.1715,SMAP_L4,31.58,MODIS_MOD11A1,0.3385,0,S2_median_10d
bhandara,2025-04-02,0.00,CHIRPS,0.2193,SMAP_L4,,,0.3385,0,S2_median_10d
bhandara,2025-04-03,0.00,CHIRPS,0.2341,SMAP_L4,,,0.3385,0,S2_median_10d
bhandara,2025-04-04,0.00,CHIRPS,0.2170,SMAP_L4,29.33,MODIS_MOD11A1,0.3385,0,S2_median_10d
bhandara,2025-04-05,0.00,CHIRPS,0.1901,SMAP_L4,33.46,MODIS_MOD11A1,0.3385,0,S2_median_10d
bhandara,2025-04-06,0.00,CHIRPS,0.1660,SMAP_L4,38.32,MODIS_MOD11A1,0.3385,0,S2_median_10d
bhandara,2025-04-07,0.00,CHIRPS,0.1543,SMAP_L4,,,0.3385,0,S2_median_10d
bhandara,2025-04-08,0.00,CHIRPS,0.1474,SMAP_L4,35.62,MODIS_MOD11A1,0.3385,0,S2_median_10d
bhandara,2025-04-09,0.71,CHIRPS,0.1642,SMAP_L4,35.10,MODIS_MOD11A1,0.3385,0,S2_median_10d
bhandara,2025-04-10,0.00,CHIRPS,0.1826,SMAP_L4,32.08,MODIS_MOD11A1,0.3385,0,S2_median_10d
bhandara,2025-04-11,0.00,CHIRPS,0.1826,SMAP_L4,34.10,MODIS_MOD11A1,0.3535,0,S2_median_10d
bhandara,2025-04-12,0.00,CHIRPS,0.1505,SMAP_L4,,,0.3535,0,S2_median_10d
bhandara,2025-04-13,0.00,CHIRPS,0.1400,SMAP_L4,37.85,MODIS_MOD11A1,0.3535,0,S2_median_10d
bhandara,2025-04-14,1.88,CHIRPS,0.1615,SMAP_L4,,,0.3535,0,S2_median_10d
bhandara,2025-04-15,0.00,CHIRPS,0.1496,SMAP_L4,34.46,MODIS_MOD11A1,0.3535,0,S2_median_10d
bhandara,2025-04-16,0.00,CHIRPS,0.1480,SMAP_L4,36.83,MODIS_MOD11A1,0.3535,0,S2_median_10d
bhandara,2025-04-17,0.00,CHIRPS,0.1537,SMAP_L4,,,0.3535,0,S2_median_10d
bhandara,2025-04-18,0.00,CHIRPS,0.1533,SMAP_L4,34.88,MODIS_MOD11A1,0.3535,0,S2_median_10d
bhandara,2025-04-19,0.00,CHIRPS,0.1550,SMAP_L4,35.10,MODIS_MOD11A1,0.3535,0,S2_median_10d
bhandara,2025-04-20,2.68,CHIRPS,0.1359,SMAP_L4,37.32,MODIS_MOD11A1,0.3535,0,S2_median_10d
bhandara,2025-04-21,0.00,CHIRPS,0.1365,SMAP_L4,40.54,MODIS_MOD11A1,0.3824,0,S2_median_10d
bhandara,2025-04-22,0.00,CHIRPS,0.1326,SMAP_L4,,,0.3824,0,S2_median_10d
bhandara,2025-04-23,0.00,CHIRPS,0.1298,SMAP_L4,40.20,MODIS_MOD11A1,0.3824,0,S2_median_10d
bhandara,2025-04-24,0.00,CHIRPS,0.1315,SMAP_L4,39.86,MODIS_MOD11A1,0.3824,0,S2_median_10d
bhandara,2025-04-25,0.00,CHIRPS,0.1237,SMAP_L4,37.67,MODIS_MOD11A1,0.3824,0,S2_median_10d
bhandara,2025-04-26,4.37,CHIRPS,0.1210,SMAP_L4,,,0.3824,0,S2_median_10d
bhandara,2025-04-27,0.00,CHIRPS,0.1519,SMAP_L4,,,0.3824,0,S2_median_10d
bhandara,2025-04-28,0.00,CHIRPS,0.1725,SMAP_L4,33.02,MODIS_MOD11A1,0.3824,0,S2_median_10d
bhandara,2025-04-29,0.00,CHIRPS,0.1779,SMAP_L4,30.12,MODIS_MOD11A1,0.3824,0,S2_median_10d
bhandara,2025-04-30,0.00,CHIRPS,0.1793,SMAP_L4,32.42,MODIS_MOD11A1,0.3824,0,S2_median_10d
bhandara,2025-05-01,0.54,CHIRPS,0.1899,SMAP_L4,35.68,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-02,0.00,CHIRPS,0.1959,SMAP_L4,24.67,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-03,0.07,CHIRPS,0.2093,SMAP_L4,33.92,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-04,0.00,CHIRPS,0.2150,SMAP_L4,29.85,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-05,0.00,CHIRPS,0.2229,SMAP_L4,28.38,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-06,0.00,CHIRPS,0.2066,SMAP_L4,31.47,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-07,0.00,CHIRPS,0.1964,SMAP_L4,,,0.4339,0,S2_median_10d
bhandara,2025-05-08,0.25,CHIRPS,0.1740,SMAP_L4,34.34,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-09,0.02,CHIRPS,0.1568,SMAP_L4,32.61,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-10,0.74,CHIRPS,0.1371,SMAP_L4,35.47,MODIS_MOD11A1,0.4339,0,S2_median_10d
bhandara,2025-05-11,0.00,CHIRPS,0.1401,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-12,0.00,CHIRPS,0.1431,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-13,0.00,CHIRPS,0.1339,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-14,0.00,CHIRPS,0.1300,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-15,0.00,CHIRPS,0.1334,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-16,0.45,CHIRPS,0.1387,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-17,0.56,CHIRPS,0.1415,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-18,0.51,CHIRPS,0.1477,SMAP_L4,35.04,MODIS_MOD11A1,0.4606,0,S2_median_10d
bhandara,2025-05-19,0.01,CHIRPS,0.1353,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-20,0.14,CHIRPS,0.1529,SMAP_L4,,,0.4606,0,S2_median_10d
bhandara,2025-05-21,5.14,CHIRPS,0.1667,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-22,0.00,CHIRPS,0.2045,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-23,0.00,CHIRPS,0.1834,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-24,4.93,CHIRPS,0.1497,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-25,3.02,CHIRPS,0.2004,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-26,2.20,CHIRPS,0.2202,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-27,6.31,CHIRPS,0.2434,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-28,6.39,CHIRPS,0.2456,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-29,0.12,CHIRPS,0.2240,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-30,0.03,CHIRPS,0.1966,SMAP_L4,,,0.4427,0,S2_median_10d
bhandara,2025-05-31,0.00,CHIRPS,0.1825,SMAP_L4,,,0.4442,0,S2_median_10d
bhandara,2025-06-01,0.00,CHIRPS,0.1577,SMAP_L4,,,0.4442,0,S2_median_10d
bhandara,2025-06-02,0.00,CHIRPS,0.1456,SMAP_L4,36.19,MODIS_MOD11A1,0.4442,0,S2_median_10d
bhandara,2025-06-03,0.00,CHIRPS,0.1169,SMAP_L4,30.84,MODIS_MOD11A1,0.4442,0,S2_median_10d
bhandara,2025-06-04,0.00,CHIRPS,0.1468,SMAP_L4,,,0.4442,0,S2_median_10d
bhandara,2025-06-05,0.00,CHIRPS,0.1779,SMAP_L4,34.18,MODIS_MOD11A1,0.4442,0,S2_median_10d
bhandara,2025-06-06,0.00,CHIRPS,0.1064,SMAP_L4,34.26,MODIS_MOD11A1,0.4442,0,S2_median_10d
bhandara,2025-06-07,0.00,CHIRPS,0.0919,SMAP_L4,,,0.4442,0,S2_median_10d
bhandara,2025-06-08,0.00,CHIRPS,0.0783,SMAP_L4,,,0.4442,0,S2_median_10d
bhandara,2025-06-09,3.77,CHIRPS,0.0867,SMAP_L4,36.30,MODIS_MOD11A1,0.4442,0,S2_median_10d
bhandara,2025-06-10,13.26,CHIRPS,0.1908,SMAP_L4,,,0.4330,0,S2_median_10d
bhandara,2025-06-11,0.02,CHIRPS,0.2197,SMAP_L4,,,0.4330,0,S2_median_10d
bhandara,2025-06-12,0.84,CHIRPS,0.1650,SMAP_L4,34.87,MODIS_MOD11A1,0.4330,0,S2_median_10d
bhandara,2025-06-13,0.00,CHIRPS,0.1399,SMAP_L4,,,0.4330,0,S2_median_10d
bhandara,2025-06-14,12.60,CHIRPS,0.1118,SMAP_L4,35.89,MODIS_MOD11A1,0.4330,0,S2_median_10d
bhandara,2025-06-15,8.43,CHIRPS,0.1204,SMAP_L4,,,0.4330,0,S2_median_10d
bhandara,2025-06-16,0.00,CHIRPS,0.1285,SMAP_L4,,,0.4330,0,S2_median_10d
bhandara,2025-06-17,0.00,CHIRPS,0.1461,SMAP_L4,,,0.4330,0,S2_median_10d
bhandara,2025-06-18,0.00,CHIRPS,0.1092,SMAP_L4,,,0.4330,0,S2_median_10d
bhandara,2025-06-19,1.02,CHIRPS,0.0692,SMAP_L4,,,0.4330,0,S2_median_10d
bhandara,2025-06-20,0.00,CHIRPS,0.1016,SMAP_L4,,,,,
bhandara,2025-06-21,0.00,CHIRPS,0.1186,SMAP_L4,,,,,
bhandara,2025-06-22,0.00,CHIRPS,0.0898,SMAP_L4,,,,,
bhandara,2025-06-23,2.35,CHIRPS,0.1089,SMAP_L4,,,,,
bhandara,2025-06-24,11.38,CHIRPS,0.1563,SMAP_L4,,,,,
bhandara,2025-06-25,15.20,CHIRPS,0.1729,SMAP_L4,,,,,
bhandara,2025-06-26,17.60,CHIRPS,0.2154,SMAP_L4,,,,,
bhandara,2025-06-27,13.01,CHIRPS,0.2322,SMAP_L4,,,,,
bhandara,2025-06-28,13.01,CHIRPS,0.2530,SMAP_L4,,,,,
bhandara,2025-06-29,0.00,CHIRPS,0.2340,SMAP_L4,,,,,
bhandara,2025-06-30,0.00,CHIRPS,0.2505,SMAP_L4,,,,,
bhandara,2025-07-01,8.60,CHIRPS,0.2544,SMAP_L4,,,,,
bhandara,2025-07-02,5.17,CHIRPS,0.2456,SMAP_L4,,,,,
bhandara,2025-07-03,15.25,CHIRPS,0.2528,SMAP_L4,,,,,
bhandara,2025-07-04,13.40,CHIRPS,0.2651,SMAP_L4,,,,,
bhandara,2025-07-05,12.17,CHIRPS,0.2507,SMAP_L4,,,,,
bhandara,2025-07-06,35.28,CHIRPS,0.2745,SMAP_L4,,,,,
bhandara,2025-07-07,59.62,CHIRPS,0.3874,SMAP_L4,,,,,
bhandara,2025-07-08,42.27,CHIRPS,0.3746,SMAP_L4,,,,,
bhandara,2025-07-09,33.83,CHIRPS,0.3689,SMAP_L4,,,,,
bhandara,2025-07-10,0.63,CHIRPS,0.3727,SMAP_L4,,,,,
bhandara,2025-07-11,0.00,CHIRPS,0.3538,SMAP_L4,,,,,
bhandara,2025-07-12,8.85,CHIRPS,0.3530,SMAP_L4,,,,,
bhandara,2025-07-13,7.81,CHIRPS,0.3466,SMAP_L4,,,,,
bhandara,2025-07-14,17.71,CHIRPS,0.3540,SMAP_L4,,,,,
bhandara,2025-07-15,39.32,CHIRPS,0.3743,SMAP_L4,,,,,
bhandara,2025-07-16,9.04,CHIRPS,0.3871,SMAP_L4,,,,,
bhandara,2025-07-17,18.85,CHIRPS,0.3863,SMAP_L4,,,,,
bhandara,2025-07-18,0.93,CHIRPS,0.3827,SMAP_L4,,,,,
bhandara,2025-07-19,0.00,CHIRPS,0.3670,SMAP_L4,28.76,MODIS_MOD11A1,,,
bhandara,2025-07-20,5.10,CHIRPS,0.3739,SMAP_L4,,,,,
bhandara,2025-07-21,5.37,CHIRPS,0.3721,SMAP_L4,,,,,
bhandara,2025-07-22,11.99,CHIRPS,0.3838,SMAP_L4,,,,,
bhandara,2025-07-23,23.98,CHIRPS,0.4146,SMAP_L4,,,,,
bhandara,2025-07-24,39.53,CHIRPS,0.4455,SMAP_L4,,,,,
bhandara,2025-07-25,20.78,CHIRPS,0.4643,SMAP_L4,,,,,
bhandara,2025-07-26,40.83,CHIRPS,0.4708,SMAP_L4,,,,,
bhandara,2025-07-27,0.00,CHIRPS,0.4550,SMAP_L4,,,,,
bhandara,2025-07-28,19.43,CHIRPS,0.4563,SMAP_L4,,,,,
bhandara,2025-07-29,36.22,CHIRPS,0.4702,SMAP_L4,,,,,
bhandara,2025-07-30,0.00,CHIRPS,0.4707,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-07-31,0.00,CHIRPS,0.4484,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-01,0.00,CHIRPS,0.4442,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-02,1.48,CHIRPS,0.4397,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-03,0.00,CHIRPS,0.4432,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-04,0.00,CHIRPS,0.4353,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-05,0.00,CHIRPS,0.4269,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-06,8.94,CHIRPS,0.4326,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-07,28.76,CHIRPS,0.4549,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-08,13.59,CHIRPS,0.4560,SMAP_L4,,,0.5550,0,S2_median_10d
bhandara,2025-08-09,0.00,CHIRPS,0.4516,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-10,0.00,CHIRPS,0.4350,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-11,0.00,CHIRPS,0.4325,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-12,4.57,CHIRPS,0.4412,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-13,36.10,CHIRPS,0.4648,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-14,13.52,CHIRPS,0.4540,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-15,39.20,CHIRPS,0.4683,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-16,26.25,CHIRPS,0.4559,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-17,20.26,CHIRPS,0.4488,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-18,13.06,CHIRPS,0.4579,SMAP_L4,,,0.5157,0,S2_median_10d
bhandara,2025-08-19,38.70,CHIRPS,0.4833,SMAP_L4,,,,,
bhandara,2025-08-20,37.03,CHIRPS,0.4871,SMAP_L4,,,,,
bhandara,2025-08-21,36.12,CHIRPS,0.4838,SMAP_L4,,,,,
bhandara,2025-08-22,16.52,CHIRPS,0.4884,SMAP_L4,,,,,
bhandara,2025-08-23,0.00,CHIRPS,0.4892,SMAP_L4,,,,,
bhandara,2025-08-24,0.00,CHIRPS,0.4760,SMAP_L4,,,,,
bhandara,2025-08-25,0.00,CHIRPS,0.4714,SMAP_L4,,,,,
bhandara,2025-08-26,22.36,CHIRPS,0.4765,SMAP_L4,,,,,
bhandara,2025-08-27,0.00,CHIRPS,0.4787,SMAP_L4,23.97,MODIS_MOD11A1,,,
bhandara,2025-08-28,27.30,CHIRPS,0.4844,SMAP_L4,,,,,
bhandara,2025-08-29,0.00,CHIRPS,0.4767,SMAP_L4,,,,,
bhandara,2025-08-30,0.00,CHIRPS,0.4689,SMAP_L4,,,,,
bhandara,2025-08-31,21.17,CHIRPS,0.4711,SMAP_L4,,,,,
bhandara,2025-09-01,34.85,CHIRPS,0.4909,SMAP_L4,,,,,
bhandara,2025-09-02,20.17,CHIRPS,0.4963,SMAP_L4,,,,,
bhandara,2025-09-03,0.00,CHIRPS,0.4878,SMAP_L4,,,,,
bhandara,2025-09-04,0.00,CHIRPS,0.4819,SMAP_L4,,,,,
bhandara,2025-09-05,0.00,CHIRPS,0.4764,SMAP_L4,24.19,MODIS_MOD11A1,,,
bhandara,2025-09-06,0.00,CHIRPS,0.4685,SMAP_L4,,,,,
bhandara,2025-09-07,0.00,CHIRPS,0.4778,SMAP_L4,,,,,
bhandara,2025-09-08,7.12,CHIRPS,0.4823,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-09,8.85,CHIRPS,0.4748,SMAP_L4,26.07,MODIS_MOD11A1,0.5035,0,S2_median_10d
bhandara,2025-09-10,8.85,CHIRPS,0.4721,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-11,29.15,CHIRPS,0.4761,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-12,8.16,CHIRPS,0.4911,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-13,9.00,CHIRPS,0.4783,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-14,13.57,CHIRPS,0.4707,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-15,7.86,CHIRPS,0.4947,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-16,0.81,CHIRPS,0.4918,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-17,0.00,CHIRPS,0.4811,SMAP_L4,,,0.5035,0,S2_median_10d
bhandara,2025-09-18,0.00,CHIRPS,0.4737,SMAP_L4,,,0.5973,0,S2_median_10d
bhandara,2025-09-19,0.00,CHIRPS,0.4620,SMAP_L4,,,0.5973,0,S2_median_10d
bhandara,2025-09-20,27.54,CHIRPS,0.4723,SMAP_L4,24.55,MODIS_MOD11A1,0.5973,0,S2_median_10d
bhandara,2025-09-21,2.08,CHIRPS,0.4632,SMAP_L4,,,0.5973,0,S2_median_10d
bhandara,2025-09-22,0.00,CHIRPS,0.4476,SMAP_L4,26.64,MODIS_MOD11A1,0.5973,0,S2_median_10d
bhandara,2025-09-23,0.00,CHIRPS,0.4344,SMAP_L4,,,0.5973,0,S2_median_10d
bhandara,2025-09-24,0.00,CHIRPS,0.4493,SMAP_L4,,,0.5973,0,S2_median_10d
bhandara,2025-09-25,16.93,CHIRPS,0.4701,SMAP_L4,,,0.5973,0,S2_median_10d
bhandara,2025-09-26,39.89,CHIRPS,0.4819,SMAP_L4,25.53,MODIS_MOD11A1,0.5973,0,S2_median_10d
bhandara,2025-09-27,18.48,CHIRPS,0.4917,SMAP_L4,,,0.5973,0,S2_median_10d
bhandara,2025-09-28,0.00,CHIRPS,0.4712,SMAP_L4,,,0.6929,0,S2_median_10d
bhandara,2025-09-29,0.00,CHIRPS,0.4622,SMAP_L4,,,0.6929,0,S2_median_10d
bhandara,2025-09-30,0.00,CHIRPS,0.4623,SMAP_L4,,,0.6929,0,S2_median_10d
bhandara,2025-10-01,4.97,CHIRPS,0.4606,SMAP_L4,26.75,MODIS_MOD11A1,0.6929,0,S2_median_10d
bhandara,2025-10-02,39.00,CHIRPS,0.4685,SMAP_L4,,,0.6929,0,S2_median_10d
bhandara,2025-10-03,8.01,CHIRPS,0.4722,SMAP_L4,,,0.6929,0,S2_median_10d
bhandara,2025-10-04,7.88,CHIRPS,0.4594,SMAP_L4,,,0.6929,0,S2_median_10d
bhandara,2025-10-05,32.38,CHIRPS,0.4687,SMAP_L4,,,0.6929,0,S2_median_10d
bhandara,2025-10-06,2.03,CHIRPS,0.4686,SMAP_L4,,,0.6929,0,S2_median_10d
bhandara,2025-10-07,1.13,CHIRPS,0.4511,SMAP_L4,27.14,MODIS_MOD11A1,0.6929,0,S2_median_10d
bhandara,2025-10-08,0.79,CHIRPS,0.4413,SMAP_L4,,,0.6898,0,S2_median_10d
bhandara,2025-10-09,0.32,CHIRPS,0.4310,SMAP_L4,27.09,MODIS_MOD11A1,0.6898,0,S2_median_10d
bhandara,2025-10-10,0.33,CHIRPS,0.4297,SMAP_L4,,,0.6898,0,S2_median_10d
bhandara,2025-10-11,0.00,CHIRPS,0.4335,SMAP_L4,,,0.6898,0,S2_median_10d
bhandara,2025-10-12,0.00,CHIRPS,0.4237,SMAP_L4,26.23,MODIS_MOD11A1,0.6898,0,S2_median_10d
bhandara,2025-10-13,0.00,CHIRPS,0.4201,SMAP_L4,,,0.6898,0,S2_median_10d
bhandara,2025-10-14,0.00,CHIRPS,0.4121,SMAP_L4,27.41,MODIS_MOD11A1,0.6898,0,S2_median_10d
bhandara,2025-10-15,0.00,CHIRPS,0.4112,SMAP_L4,26.81,MODIS_MOD11A1,0.6898,0,S2_median_10d
bhandara,2025-10-16,0.00,CHIRPS,0.4043,SMAP_L4,,,0.6898,0,S2_median_10d
bhandara,2025-10-17,0.00,CHIRPS,0.4006,SMAP_L4,27.52,MODIS_MOD11A1,0.6898,0,S2_median_10d
bhandara,2025-10-18,0.00,CHIRPS,0.3942,SMAP_L4,,,0.6422,0,S2_median_10d
bhandara,2025-10-19,0.00,CHIRPS,0.3873,SMAP_L4,25.87,MODIS_MOD11A1,0.6422,0,S2_median_10d
bhandara,2025-10-20,0.00,CHIRPS,0.3805,SMAP_L4,27.29,MODIS_MOD11A1,0.6422,0,S2_median_10d
bhandara,2025-10-21,0.00,CHIRPS,0.3796,SMAP_L4,,,0.6422,0,S2_median_10d
bhandara,2025-10-22,0.00,CHIRPS,0.3726,SMAP_L4,27.38,MODIS_MOD11A1,0.6422,0,S2_median_10d
bhandara,2025-10-23,0.00,CHIRPS,0.3608,SMAP_L4,,,0.6422,0,S2_median_10d
bhandara,2025-10-24,0.00,CHIRPS,0.3584,SMAP_L4,27.49,MODIS_MOD11A1,0.6422,0,S2_median_10d
bhandara,2025-10-25,0.00,CHIRPS,0.3897,SMAP_L4,,,0.6422,0,S2_median_10d
bhandara,2025-10-26,0.00,CHIRPS,0.3905,SMAP_L4,,,0.6422,0,S2_median_10d
bhandara,2025-10-27,0.00,CHIRPS,0.3703,SMAP_L4,,,0.6422,0,S2_median_10d
bhandara,2025-10-28,0.00,CHIRPS,0.3694,SMAP_L4,,,,,
bhandara,2025-10-29,18.45,CHIRPS,0.3729,SMAP_L4,,,,,
bhandara,2025-10-30,0.00,CHIRPS,0.3990,SMAP_L4,,,,,
bhandara,2025-10-31,0.00,CHIRPS,0.3763,SMAP_L4,,,,,
bhandara,2025-11-01,4.08,CHIRPS,0.3734,SMAP_L4,26.36,MODIS_MOD11A1,,,
bhandara,2025-11-02,7.36,CHIRPS,0.3730,SMAP_L4,,,,,
bhandara,2025-11-03,0.00,CHIRPS,0.3666,SMAP_L4,,,,,
bhandara,2025-11-04,0.00,CHIRPS,0.3572,SMAP_L4,24.52,MODIS_MOD11A1,,,
bhandara,2025-11-05,0.00,CHIRPS,0.3573,SMAP_L4,24.27,MODIS_MOD11A1,,,
bhandara,2025-11-06,0.00,CHIRPS,0.3496,SMAP_L4,26.74,MODIS_MOD11A1,,,
bhandara,2025-11-07,0.38,CHIRPS,0.3460,SMAP_L4,,,0.6007,0,S2_median_10d
bhandara,2025-11-08,0.00,CHIRPS,0.3371,SMAP_L4,23.87,MODIS_MOD11A1,0.6007,0,S2_median_10d
bhandara,2025-11-09,0.00,CHIRPS,0.3331,SMAP_L4,23.74,MODIS_MOD11A1,0.6007,0,S2_median_10d
bhandara,2025-11-10,0.00,CHIRPS,0.3339,SMAP_L4,21.58,MODIS_MOD11A1,0.6007,0,S2_median_10d
bhandara,2025-11-11,0.00,CHIRPS,0.3319,SMAP_L4,22.78,MODIS_MOD11A1,0.6007,0,S2_median_10d
bhandara,2025-11-12,0.00,CHIRPS,0.3274,SMAP_L4,,,0.6007,0,S2_median_10d
bhandara,2025-11-13,0.00,CHIRPS,0.3212,SMAP_L4,21.71,MODIS_MOD11A1,0.6007,0,S2_median_10d
bhandara,2025-11-14,0.00,CHIRPS,0.3173,SMAP_L4,23.12,MODIS_MOD11A1,0.6007,0,S2_median_10d
bhandara,2025-11-15,0.00,CHIRPS,0.3185,SMAP_L4,20.99,MODIS_MOD11A1,0.6007,0,S2_median_10d
bhandara,2025-11-16,0.00,CHIRPS,0.3088,SMAP_L4,21.85,MODIS_MOD11A1,0.6007,0,S2_median_10d
bhandara,2025-11-17,0.37,CHIRPS,0.3076,SMAP_L4,,,0.5405,0,S2_median_10d
bhandara,2025-11-18,0.00,CHIRPS,0.3098,SMAP_L4,21.01,MODIS_MOD11A1,0.5405,0,S2_median_10d
bhandara,2025-11-19,0.00,CHIRPS,0.3118,SMAP_L4,21.68,MODIS_MOD11A1,0.5405,0,S2_median_10d
bhandara,2025-11-20,0.00,CHIRPS,0.3120,SMAP_L4,,,0.5405,0,S2_median_10d
bhandara,2025-11-21,0.00,CHIRPS,0.3079,SMAP_L4,23.04,MODIS_MOD11A1,0.5405,0,S2_median_10d
bhandara,2025-11-22,0.01,CHIRPS,0.3028,SMAP_L4,,,0.5405,0,S2_median_10d
bhandara,2025-11-23,0.26,CHIRPS,0.3034,SMAP_L4,22.10,MODIS_MOD11A1,0.5405,0,S2_median_10d
bhandara,2025-11-24,0.22,CHIRPS,0.3033,SMAP_L4,,,0.5405,0,S2_median_10d
bhandara,2025-11-25,0.00,CHIRPS,0.2993,SMAP_L4,21.65,MODIS_MOD11A1,0.5405,0,S2_median_10d
bhandara,2025-11-26,0.09,CHIRPS,0.2975,SMAP_L4,,,0.5405,0,S2_median_10d
bhandara,2025-11-27,0.00,CHIRPS,0.2920,SMAP_L4,,,0.5187,0,S2_median_10d
bhandara,2025-11-28,0.00,CHIRPS,0.2891,SMAP_L4,20.93,MODIS_MOD11A1,0.5187,0,S2_median_10d
bhandara,2025-11-29,2.22,CHIRPS,0.2878,SMAP_L4,20.36,MODIS_MOD11A1,0.5187,0,S2_median_10d
bhandara,2025-11-30,0.00,CHIRPS,0.2857,SMAP_L4,21.29,MODIS_MOD11A1,0.5187,0,S2_median_10d
bhandara,2025-12-01,0.00,CHIRPS,0.2863,SMAP_L4,21.51,MODIS_MOD11A1,0.5187,0,S2_median_10d
bhandara,2025-12-02,0.00,CHIRPS,0.2780,SMAP_L4,,,0.5187,0,S2_median_10d
bhandara,2025-12-03,0.00,CHIRPS,0.2708,SMAP_L4,20.44,MODIS_MOD11A1,0.5187,0,S2_median_10d
bhandara,2025-12-04,0.00,CHIRPS,0.2654,SMAP_L4,22.75,MODIS_MOD11A1,0.5187,0,S2_median_10d
bhandara,2025-12-05,0.00,CHIRPS,0.2661,SMAP_L4,20.05,MODIS_MOD11A1,0.5187,0,S2_median_10d
bhandara,2025-12-06,0.00,CHIRPS,0.2641,SMAP_L4,18.07,MODIS_MOD11A1,0.5187,0,S2_median_10d
bhandara,2025-12-07,1.32,CHIRPS,0.2632,SMAP_L4,,,0.5357,0,S2_median_10d
bhandara,2025-12-08,0.00,CHIRPS,0.2535,SMAP_L4,20.85,MODIS_MOD11A1,0.5357,0,S2_median_10d
bhandara,2025-12-09,0.00,CHIRPS,0.2521,SMAP_L4,,,0.5357,0,S2_median_10d
bhandara,2025-12-10,0.00,CHIRPS,0.2389,SMAP_L4,20.25,MODIS_MOD11A1,0.5357,0,S2_median_10d
bhandara,2025-12-11,0.00,CHIRPS,0.2421,SMAP_L4,21.10,MODIS_MOD11A1,0.5357,0,S2_median_10d
